Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
2928,CA-2017-105620,25-12-17,28-12-17,First Class,JH-15430,Jennifer Halladay,Florida,33012,South,TEC-MA-10004626,Technology,Machines,Lexmark 20R1285 X6650 Wireless All-in-One Printer,120,2,0.5,-7.2
2929,CA-2017-150266,25-11-17,30-11-17,Standard Class,RO-19780,Rose O'Brian,Texas,77070,Central,TEC-PH-10003437,Technology,Phones,Blue Parrot B250XT Professional Grade Wireless Bluetooth Headset with,299.96,5,0.2,37.495
2930,CA-2017-150266,25-11-17,30-11-17,Standard Class,RO-19780,Rose O'Brian,Texas,77070,Central,OFF-AP-10002867,Office Supplies,Appliances,Fellowes Command Center 5-outlet power strip,67.84,5,0.8,-179.776
2931,CA-2017-150266,25-11-17,30-11-17,Standard Class,RO-19780,Rose O'Brian,Texas,77070,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,853.93,5,0.3,-24.398
2932,CA-2017-150266,25-11-17,30-11-17,Standard Class,RO-19780,Rose O'Brian,Texas,77070,Central,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,18.688,4,0.2,3.7376
2933,CA-2017-106691,06-11-17,12-11-17,Standard Class,CC-12370,Christopher Conant,Texas,77070,Central,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,1.248,2,0.8,-1.9344
2934,CA-2017-157469,02-12-17,07-12-17,Standard Class,ES-14080,Erin Smith,Ohio,44107,East,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,19.728,9,0.2,1.7262
2935,CA-2017-157469,02-12-17,07-12-17,Standard Class,ES-14080,Erin Smith,Ohio,44107,East,TEC-PH-10004531,Technology,Phones,AT&T CL2909,151.188,2,0.4,-25.198
2936,CA-2017-122308,24-03-17,28-03-17,Standard Class,MV-17485,Mark Van Huff,New York,10011,East,FUR-CH-10000665,Furniture,Chairs,"Global Airflow Leather Mesh Back Chair, Black",271.764,2,0.1,60.392
2937,CA-2017-159226,25-04-17,27-04-17,Second Class,RL-19615,Rob Lucas,California,90008,West,FUR-BO-10004709,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",344.981,7,0.15,28.4102
2938,CA-2017-156622,23-11-17,26-11-17,First Class,JP-15460,Jennifer Patt,Texas,75220,Central,OFF-PA-10000477,Office Supplies,Paper,Xerox 22,36.288,7,0.2,12.7008
2939,CA-2017-156622,23-11-17,26-11-17,First Class,JP-15460,Jennifer Patt,Texas,75220,Central,OFF-PA-10002923,Office Supplies,Paper,Xerox 1942,78.304,2,0.2,29.364
2940,CA-2017-156622,23-11-17,26-11-17,First Class,JP-15460,Jennifer Patt,Texas,75220,Central,FUR-TA-10003008,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",127.785,1,0.3,-31.0335
2941,CA-2017-156622,23-11-17,26-11-17,First Class,JP-15460,Jennifer Patt,Texas,75220,Central,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,6.104,2,0.8,-9.156
2942,US-2017-139577,01-10-17,06-10-17,Standard Class,TN-21040,Tanja Norvell,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5,0,21.9975
2943,CA-2017-159100,16-10-17,21-10-17,Standard Class,VP-21760,Victoria Pisteka,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.528,2,0.2,4.4004
2944,CA-2017-159100,16-10-17,21-10-17,Standard Class,VP-21760,Victoria Pisteka,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.258,7,0.4,-968.8833
2945,US-2017-116491,11-11-17,13-11-17,First Class,PG-18820,Patrick Gardner,Texas,75081,Central,TEC-PH-10004531,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35.184,2,0.2,12.3144
2946,CA-2017-122763,20-03-17,20-03-17,Same Day,HG-14845,Harry Greene,Texas,77041,Central,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,56.704,2,0.2,19.1376
2947,CA-2017-122763,20-03-17,20-03-17,Same Day,HG-14845,Harry Greene,Texas,77041,Central,OFF-PA-10002377,Office Supplies,Paper,Xerox 1916,274.064,7,0.2,102.774
2948,CA-2017-137785,13-05-17,17-05-17,Standard Class,MH-18115,Mick Hernandez,Pennsylvania,19140,East,FUR-CH-10001482,Furniture,Chairs,Office Star - Mesh Screen back chair with Vinyl seat,458.43,5,0.3,-124.431
2949,CA-2017-107825,18-11-17,18-11-17,Same Day,NB-18655,Nona Balk,Wisconsin,53209,Central,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue",92.52,6,0,24.9804
2950,CA-2017-107825,18-11-17,18-11-17,Same Day,NB-18655,Nona Balk,Wisconsin,53209,Central,OFF-ST-10000777,Office Supplies,Storage,"Companion Letter/Legal File, Black",37.76,1,0,10.5728
2951,CA-2017-107825,18-11-17,18-11-17,Same Day,NB-18655,Nona Balk,Wisconsin,53209,Central,OFF-LA-10003720,Office Supplies,Labels,Avery 487,7.38,2,0,3.4686
2952,CA-2017-107825,18-11-17,18-11-17,Same Day,NB-18655,Nona Balk,Wisconsin,53209,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",5.82,2,0,2.7354
2953,CA-2017-106047,12-07-17,18-07-17,Standard Class,CS-11860,Cari Schnelling,Ohio,45014,East,OFF-PA-10000791,Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",3.816,1,0.2,1.1925
2954,CA-2017-127803,19-05-17,23-05-17,Standard Class,ND-18460,Neil Ducich,Alabama,35810,South,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,26.16,4,0,12.8184
2955,CA-2017-143084,18-03-17,22-03-17,Standard Class,BP-11050,Barry Pond,California,90008,West,OFF-AR-10002766,Office Supplies,Art,Prang Drawing Pencil Set,13.9,5,0,3.753
2956,CA-2017-143084,18-03-17,22-03-17,Standard Class,BP-11050,Barry Pond,California,90008,West,OFF-EN-10003072,Office Supplies,Envelopes,Peel & Seel Envelopes,19.4,5,0,9.312
2957,CA-2017-128041,01-09-17,01-09-17,Same Day,RW-19540,Rick Wilson,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4,0,103.818
2958,CA-2017-128041,01-09-17,01-09-17,Same Day,RW-19540,Rick Wilson,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4,0,45.3696
2959,CA-2017-105823,22-06-17,26-06-17,Standard Class,RB-19465,Rick Bensley,Michigan,48227,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",487.96,2,0,146.388
2960,CA-2017-157420,21-11-17,21-11-17,Same Day,HZ-14950,Henia Zydlo,Texas,77095,Central,TEC-PH-10003555,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,55.176,3,0.2,-12.4146
2961,CA-2017-137463,16-12-17,20-12-17,Second Class,KM-16225,Kalyca Meade,California,94086,West,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,5.984,2,0.2,2.244
2962,CA-2017-137463,16-12-17,20-12-17,Second Class,KM-16225,Kalyca Meade,California,94086,West,TEC-AC-10000358,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,189.95,5,0,45.588
2963,CA-2017-137463,16-12-17,20-12-17,Second Class,KM-16225,Kalyca Meade,California,94086,West,TEC-AC-10000057,Technology,Accessories,Microsoft Natural Ergonomic Keyboard 4000,149.95,5,0,31.4895
2964,CA-2017-137463,16-12-17,20-12-17,Second Class,KM-16225,Kalyca Meade,California,94086,West,OFF-AR-10001988,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,29.95,5,0,8.6855
2965,CA-2017-137463,16-12-17,20-12-17,Second Class,KM-16225,Kalyca Meade,California,94086,West,OFF-LA-10003498,Office Supplies,Labels,Avery 475,44.4,3,0,22.2
2966,CA-2017-117009,22-09-17,28-09-17,Standard Class,BK-11260,Berenike Kampe,California,92704,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,21.96,2,0,6.1488
2967,CA-2017-152968,26-05-17,30-05-17,Standard Class,BM-11785,Bryan Mills,Virginia,22801,South,TEC-AC-10000521,Technology,Accessories,"Verbatim Slim CD and DVD Storage Cases, 50/Pack",23.08,2,0,6.924
2968,CA-2017-147550,04-12-17,05-12-17,First Class,KE-16420,Katrina Edelman,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.352,3,0.2,2.6961
2969,CA-2017-166898,11-09-17,13-09-17,Second Class,KH-16630,Ken Heidel,California,92704,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,143.952,6,0.2,17.994
2970,CA-2017-166898,11-09-17,13-09-17,Second Class,KH-16630,Ken Heidel,California,92704,West,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,19.44,3,0,9.3312
2971,CA-2017-169005,02-11-17,06-11-17,Standard Class,BG-11035,Barry Gonzalez,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2,0,1.4456
2972,US-2017-148831,13-10-17,15-10-17,First Class,AH-10210,Alan Hwang,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",348.56,8,0,104.568
2973,CA-2017-152933,12-10-17,16-10-17,Standard Class,MG-17650,Matthew Grinstein,Texas,75081,Central,TEC-PH-10002085,Technology,Phones,Clarity 53712,369.544,7,0.2,27.7158
2974,CA-2017-152933,12-10-17,16-10-17,Standard Class,MG-17650,Matthew Grinstein,Texas,75081,Central,OFF-PA-10001934,Office Supplies,Paper,Xerox 1993,10.368,2,0.2,3.7584
2975,CA-2017-152933,12-10-17,16-10-17,Standard Class,MG-17650,Matthew Grinstein,Texas,75081,Central,TEC-AC-10003033,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,791.88,3,0.2,128.6805
2976,CA-2017-153045,19-01-17,24-01-17,Second Class,NS-18505,Neola Schneider,Pennsylvania,19140,East,TEC-PH-10001817,Technology,Phones,Wilson Electronics DB Pro Signal Booster,429.6,2,0.4,-93.08
2977,CA-2017-153045,19-01-17,24-01-17,Second Class,NS-18505,Neola Schneider,Pennsylvania,19140,East,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,31.968,2,0.2,6.3936
2978,CA-2017-153045,19-01-17,24-01-17,Second Class,NS-18505,Neola Schneider,Pennsylvania,19140,East,FUR-CH-10000309,Furniture,Chairs,Global Comet Stacking Arm Chair,887.271,3,0.3,-63.3765
2979,CA-2017-153045,19-01-17,24-01-17,Second Class,NS-18505,Neola Schneider,Pennsylvania,19140,East,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,21.696,4,0.2,7.0512
2980,CA-2017-122007,18-03-17,20-03-17,Second Class,JK-15325,Jason Klamczynski,California,90032,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,90.86,7,0,26.3494
2981,CA-2017-162250,24-11-17,24-11-17,Same Day,PR-18880,Patrick Ryan,California,94109,West,OFF-PA-10002137,Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.78,1,0,3.501
2982,CA-2017-112473,25-05-17,01-06-17,Standard Class,JL-15505,Jeremy Lonsdale,Texas,77070,Central,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",50.136,3,0.2,-11.2806
2983,US-2017-147655,04-09-17,05-09-17,First Class,AS-10045,Aaron Smayling,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4"" Binders",88.074,7,0.7,-58.716
2984,CA-2017-100055,28-05-17,01-06-17,Standard Class,MD-17860,Michael Dominguez,Maryland,20707,East,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,27.46,2,0,9.8856
2985,CA-2017-100055,28-05-17,01-06-17,Standard Class,MD-17860,Michael Dominguez,Maryland,20707,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13,3,0,36.2877
2986,CA-2017-123029,30-09-17,02-10-17,Second Class,BT-11530,Bradley Talbott,California,90049,West,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,159.98,2,0,47.994
2987,US-2017-166688,20-05-17,26-05-17,Standard Class,RD-19480,Rick Duston,Nevada,89115,West,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,8.288,2,0.2,3.0044
2988,US-2017-166688,20-05-17,26-05-17,Standard Class,RD-19480,Rick Duston,Nevada,89115,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,1123.128,9,0.2,70.1955
2989,US-2017-166688,20-05-17,26-05-17,Standard Class,RD-19480,Rick Duston,Nevada,89115,West,OFF-AP-10000358,Office Supplies,Appliances,Fellowes Basic Home/Office Series Surge Protectors,64.9,5,0,18.821
2990,CA-2017-119424,12-06-17,14-06-17,Second Class,SB-20185,Sarah Brown,Washington,98031,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976,3,0.2,8.997
2991,CA-2017-119424,12-06-17,14-06-17,Second Class,SB-20185,Sarah Brown,Washington,98031,West,OFF-PA-10001639,Office Supplies,Paper,Xerox 203,19.44,3,0,9.3312
2992,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3,0.2,44.2425
2993,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832
2994,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",31.128,3,0.2,11.673
2995,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4,0,7.8064
2996,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2,0,11.5432
2997,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",51.75,1,0,15.525
2998,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.184,1,0.2,25.898
2999,CA-2017-156776,07-08-17,11-08-17,Standard Class,JL-15505,Jeremy Lonsdale,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5,0,412.468
3000,CA-2017-140781,03-08-17,07-08-17,Standard Class,AB-10105,Adrian Barton,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.816,3,0.2,7.4655
3001,CA-2017-141747,03-08-17,08-08-17,Second Class,SC-20230,Scot Coram,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1,0,4.1756
3002,CA-2017-142776,11-12-17,14-12-17,Second Class,RS-19870,Roy Skaria,Iowa,52601,Central,OFF-EN-10003160,Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,1,0,3.4944
3003,CA-2017-142776,11-12-17,14-12-17,Second Class,RS-19870,Roy Skaria,Iowa,52601,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,5.4,3,0,2.592
3004,US-2017-120908,30-09-17,02-10-17,First Class,BF-10975,Barbara Fisher,Pennsylvania,19120,East,OFF-LA-10004677,Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,20.664,7,0.2,6.9741
3005,CA-2017-103765,24-11-17,30-11-17,Standard Class,JG-15310,Jason Gross,Texas,79762,Central,OFF-AP-10002311,Office Supplies,Appliances,"Holmes Replacement Filter for HEPA Air Cleaner, Very Large Room, HEPA Filter",13.762,1,0.8,-24.7716
3006,US-2017-118157,14-11-17,17-11-17,First Class,AW-10930,Arthur Wiediger,Minnesota,55407,Central,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,15.28,2,0,7.4872
3007,CA-2017-103212,13-10-17,14-10-17,First Class,MH-18025,Michelle Huthwaite,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3,0,5.2029
3008,CA-2017-103212,13-10-17,14-10-17,First Class,MH-18025,Michelle Huthwaite,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4,0,346.0396
3009,CA-2017-103212,13-10-17,14-10-17,First Class,MH-18025,Michelle Huthwaite,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4,0,12.4416
3010,CA-2017-121160,04-11-17,04-11-17,Same Day,FM-14290,Frank Merwin,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.536,6,0.8,-13.188
3011,CA-2017-121160,04-11-17,04-11-17,Same Day,FM-14290,Frank Merwin,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.408,2,0.8,-2.3232
3012,CA-2017-121160,04-11-17,04-11-17,Same Day,FM-14290,Frank Merwin,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.144,4,0.8,-6.4232
3013,CA-2017-121160,04-11-17,04-11-17,Same Day,FM-14290,Frank Merwin,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.752,3,0.2,-12.5286
3014,CA-2017-140515,19-03-17,24-03-17,Standard Class,GZ-14545,George Zrebassa,California,90008,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,381.36,7,0,106.7808
3015,CA-2017-133718,23-07-17,26-07-17,First Class,TB-21520,Tracy Blumstein,California,90045,West,OFF-BI-10003429,Office Supplies,Binders,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",15.192,3,0.2,5.5071
3016,CA-2017-133718,23-07-17,26-07-17,First Class,TB-21520,Tracy Blumstein,California,90045,West,OFF-PA-10002689,Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),58.32,9,0,27.9936
3017,CA-2017-138156,11-02-17,14-02-17,First Class,MM-17260,Magdelene Morse,Ohio,43229,East,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",147.568,2,0.2,-3.6892
3018,CA-2017-110310,27-10-17,02-11-17,Standard Class,NB-18655,Nona Balk,Florida,32303,South,OFF-PA-10001685,Office Supplies,Paper,Easy-staple paper,56.784,7,0.2,20.5842
3019,CA-2017-110310,27-10-17,02-11-17,Standard Class,NB-18655,Nona Balk,Florida,32303,South,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,5.607,3,0.7,-3.9249
3020,CA-2017-110310,27-10-17,02-11-17,Standard Class,NB-18655,Nona Balk,Florida,32303,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,6.576,3,0.2,0.5754
3021,CA-2017-130106,22-05-17,26-05-17,Standard Class,VF-21715,Vicky Freymann,California,94109,West,OFF-AR-10003651,Office Supplies,Art,Newell 350,9.84,3,0,2.8536
3022,CA-2017-130106,22-05-17,26-05-17,Standard Class,VF-21715,Vicky Freymann,California,94109,West,OFF-AR-10003732,Office Supplies,Art,Newell 333,2.78,1,0,0.7228
3023,CA-2017-155712,02-03-17,08-03-17,Standard Class,KD-16615,Ken Dana,California,90008,West,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,107.648,2,0.2,33.64
3024,CA-2017-102309,23-09-17,25-09-17,Second Class,DO-13645,Doug O'Connell,Arkansas,71603,South,TEC-AC-10001114,Technology,Accessories,Microsoft Wireless Mobile Mouse 4000,199.95,5,0,63.984
3025,CA-2017-102309,23-09-17,25-09-17,Second Class,DO-13645,Doug O'Connell,Arkansas,71603,South,OFF-PA-10002005,Office Supplies,Paper,Xerox 225,12.96,2,0,6.2208
3026,CA-2017-167976,11-11-17,14-11-17,Second Class,JL-15505,Jeremy Lonsdale,South Dakota,57401,Central,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,25.5,3,0,6.63
3027,CA-2017-111388,02-09-17,02-09-17,Same Day,SU-20665,Stephanie Ulpright,Washington,98103,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.976,3,0.2,-2.6997
3028,US-2017-128118,24-11-17,01-12-17,Standard Class,MY-17380,Maribeth Yedwab,Tennessee,38109,South,OFF-BI-10000216,Office Supplies,Binders,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",11.673,3,0.7,-7.782
3029,US-2017-128118,24-11-17,01-12-17,Standard Class,MY-17380,Maribeth Yedwab,Tennessee,38109,South,OFF-EN-10003448,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",64.848,7,0.2,24.318
3030,US-2017-102183,21-08-17,28-08-17,Standard Class,PK-19075,Pete Kriz,New York,10035,East,OFF-BI-10003476,Office Supplies,Binders,Avery Metallic Poly Binders,32.088,7,0.2,11.2308
3031,US-2017-102183,21-08-17,28-08-17,Standard Class,PK-19075,Pete Kriz,New York,10035,East,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,4305.552,6,0.2,1453.1238
3032,CA-2017-146983,02-09-17,06-09-17,Standard Class,AH-10210,Alan Hwang,Kentucky,42420,South,OFF-BI-10003650,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,1577.94,3,0,757.4112
3033,CA-2017-122539,01-12-17,05-12-17,Standard Class,SC-20305,Sean Christensen,Pennsylvania,19140,East,OFF-LA-10004853,Office Supplies,Labels,Avery 483,15.936,4,0.2,5.1792
3034,CA-2017-122539,01-12-17,05-12-17,Standard Class,SC-20305,Sean Christensen,Pennsylvania,19140,East,OFF-BI-10001759,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",8.001,7,0.7,-5.6007
3035,CA-2017-122539,01-12-17,05-12-17,Standard Class,SC-20305,Sean Christensen,Pennsylvania,19140,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,398.972,2,0.3,-28.498
